Count,Acres,Parcel ID,PROTECTED,us_105vdep,us_110vdep,us_130vdep
7,1.554,09011_025936,NO,80,79,58
7,1.554,09011_026890,YES,36,34,40
7,1.554,09011_041457,YES,80,79,58
7,1.554,09011_042757,YES,79,79,68
7,1.554,09011_048614,NO,25,24,18
7,1.554,09011_048614,NO,33,34,40
7,1.554,09011_053659,YES,80,79,58
7,1.554,09011_053681,YES,58,61,24
7,1.554,09011_054024,YES,78,78,68
7,1.554,09011_078879,YES,64,70,75
7,1.554,09011_084316,NO,24,23,18
7,1.554,09013_30738,NO,78,78,68
7,1.554,23003_12146,YES,89,88,24
7,1.554,23005_044909,NO,100,100,78
7,1.554,23015_08819,NO,80,81,74
7,1.554,23017_00945,NO,70,69,66
7,1.554,23017_16357,YES,78,78,68
7,1.554,23017_20713,NO,72,73,52
7,1.554,23023_00868,YES,57,56,55
7,1.554,23023_05885,YES,99,88,54
7,1.554,23025_00013,YES,32,32,75
7,1.554,23031_04523,YES,78,78,68
7,1.554,23031_30391,YES,78,77,68
7,1.554,23031_40864,NO,14,15,18
7,1.554,23031_92637,YES,75,76,58
7,1.554,23031_96929,YES,81,82,74
7,1.554,23031_98526,YES,78,77,68
7,1.554,25003_10554,YES,84,87,24
7,1.554,25003_12191,NO,82,79,68
7,1.554,25003_28750,YES,83,82,58
7,1.554,25003_33761,YES,81,80,68
7,1.554,25003_51558,YES,58,58,55
7,1.554,25003_69952,YES,33,33,40
7,1.554,25007_03389,YES,77,77,58
7,1.554,25007_07602,NO,54,56,31
7,1.554,25007_14819,YES,77,77,58
7,1.554,25007_14819,YES,81,77,68
7,1.554,25011_37343,YES,81,81,75
7,1.554,25013_018804,NO,79,78,68
7,1.554,25015_39721,YES,79,79,52
7,1.554,33003_21287,YES,85,86,74
7,1.554,33003_24303,YES,19,20,40
7,1.554,33003_36382,YES,17,19,40
7,1.554,33003_44102,YES,67,70,52
7,1.554,33005_14868,YES,79,79,68
7,1.554,33005_21270,YES,81,81,75
7,1.554,33005_21330,YES,100,95,60
7,1.554,33005_31984,YES,84,86,74
7,1.554,33007_22528,YES,70,74,52
7,1.554,33011_119374,YES,53,54,19
7,1.554,33011_126122,YES,77,77,58
7,1.554,33015_043867,NO,29,29,40
7,1.554,33015_048521,YES,78,78,68
7,1.554,33015_056524,YES,80,74,74
7,1.554,33017_34143,NO,77,78,68
7,1.554,36003_05691,NO,69,65,20
7,1.554,36007_53854,NO,31,32,40
7,1.554,36027_018599,NO,83,82,58
7,1.554,36027_021661,NO,83,83,50
7,1.554,36027_022373,YES,83,86,24
7,1.554,36027_025065,YES,68,61,24
7,1.554,36031_24223,YES,80,81,75
7,1.554,36075_19488,NO,73,75,58
7,1.554,36079_12085,NO,70,65,24
7,1.554,36079_15186,YES,78,78,68
7,1.554,36079_15186,YES,100,100,60
7,1.554,36091_12423,NO,74,75,68
7,1.554,36091_61765,NO,74,75,68
7,1.554,36103_017694,NO,83,74,50
7,1.554,36103_017694,NO,100,100,60
7,1.554,36103_035876,YES,62,68,75
7,1.554,36103_102429,YES,87,62,79
7,1.554,36103_151735,YES,78,87,79
7,1.554,36109_24162,YES,86,83,75
7,1.554,36111_04112,NO,78,76,75
7,1.554,36111_50973,YES,76,76,68
7,1.554,36113_30666,YES,82,82,74
7,1.554,36113_36179,YES,55,63,51
7,1.554,36113_36179,YES,57,58,55
7,1.554,36119_019501,NO,68,69,24
7,1.554,36119_135253,NO,76,76,68
7,1.554,36119_193245,NO,81,80,58
7,1.554,36119_194121,NO,58,60,71
7,1.554,36119_194610,NO,64,66,71
7,1.554,36119_194624,NO,42,41,40
7,1.554,44005_02312,YES,70,73,75
7,1.554,44005_05492,YES,100,100,67
7,1.554,44005_07305,YES,79,78,68
7,1.554,44007_056925,YES,34,34,40
7,1.554,44007_058588,NO,99,99,60
7,1.554,44009_00204,YES,80,79,58
7,1.554,44009_09849,YES,80,79,58
7,1.554,44009_22477,YES,79,79,68
7,1.554,44009_24225,YES,71,74,75
7,1.554,44009_25948,YES,33,33,40
7,1.554,44009_28037,YES,33,33,40
7,1.554,50001_02663,YES,78,54,19
7,1.554,50003_07819,YES,32,32,40
7,1.554,50003_08098,YES,76,79,58
7,1.554,50003_11072,NO,77,77,68
7,1.554,50005_04384,NO,57,58,55
7,1.554,50005_15152,YES,90,89,78
7,1.554,50007_34856,YES,62,84,24
7,1.554,50017_07829,YES,57,57,55
7,1.554,50021_28380,YES,78,78,68
7,1.554,50021_28380,YES,85,86,74
7,1.554,50021_28646,YES,58,58,55
7,1.554,50025_13478,NO,85,85,77
8,1.776,09001_137486,NO,81,80,58
8,1.776,09001_137550,NO,81,80,58
8,1.776,09001_137803,NO,42,41,40
8,1.776,09001_137857,NO,78,78,68
8,1.776,09001_138217,YES,81,80,58
8,1.776,09001_138298,YES,78,78,68
8,1.776,09001_138598,YES,63,66,71
8,1.776,09001_138599,YES,42,41,40
8,1.776,09001_138738,NO,78,78,68
8,1.776,09001_138954,YES,60,65,71
8,1.776,09001_138965,YES,42,41,40
8,1.776,09001_139111,YES,63,66,71
8,1.776,09001_139231,YES,63,66,71
8,1.776,09001_139237,YES,78,78,68
8,1.776,09001_139245,YES,84,84,11
8,1.776,09001_139255,YES,60,65,71
8,1.776,09001_139256,YES,78,78,68
8,1.776,09001_139316,YES,42,41,40
8,1.776,09001_152787,YES,78,78,68
8,1.776,09001_200150,NO,78,78,68
8,1.776,09001_255827,NO,77,77,68
8,1.776,09001_266260,YES,78,78,68
8,1.776,09001_267065,NO,60,65,71
8,1.776,09001_267254,YES,81,80,58
8,1.776,09001_267331,YES,42,41,40
8,1.776,09001_267337,YES,60,65,71
8,1.776,09001_267352,YES,81,80,58
8,1.776,09003_160049,YES,84,84,11
8,1.776,09003_245150,NO,84,83,58
8,1.776,09005_38966,NO,81,79,68
8,1.776,09005_40009,YES,33,33,40
8,1.776,09009_018838,NO,58,72,24
8,1.776,09009_046218,NO,80,79,58
8,1.776,09011_000357,NO,66,72,75
8,1.776,09011_025683,YES,78,78,68
8,1.776,09011_026894,NO,36,34,40
8,1.776,09011_042376,NO,33,33,40
8,1.776,09011_053468,YES,80,79,58
8,1.776,09011_054022,YES,80,79,58
8,1.776,09011_078885,YES,24,23,18
8,1.776,09011_078906,YES,80,79,58
8,1.776,09011_079322,YES,53,55,24
8,1.776,09011_080511,NO,79,78,58
8,1.776,09011_092594,NO,77,77,68
8,1.776,09013_18123,NO,53,56,24
8,1.776,09013_30614,NO,78,78,68
8,1.776,09015_14012,NO,79,79,68
8,1.776,09015_40268,NO,33,33,40
8,1.776,23005_135856,YES,57,56,55
8,1.776,23017_09796,YES,78,78,68
8,1.776,23023_05885,YES,72,73,52
8,1.776,23023_17994,YES,92,88,78
8,1.776,23025_02998,YES,48,59,51
8,1.776,23025_02998,YES,81,85,77
8,1.776,23031_31323,NO,76,76,58
8,1.776,23031_62624,NO,20,22,18
8,1.776,25003_02567,YES,81,81,75
8,1.776,25003_19400,YES,82,79,68
8,1.776,25003_21583,YES,78,79,52
8,1.776,25003_21583,YES,81,81,75
8,1.776,25003_34700,NO,78,79,52
8,1.776,25003_44223,NO,83,82,58
8,1.776,25003_69952,YES,83,82,58
8,1.776,25005_010562,NO,78,78,68
8,1.776,25007_01024,YES,77,77,58
8,1.776,25007_05049,YES,42,54,75
8,1.776,25011_24973,YES,55,55,19
8,1.776,25011_29026,YES,83,82,58
8,1.776,25011_34647,YES,78,79,52
8,1.776,25015_11429,YES,80,79,68
8,1.776,25015_34481,YES,81,81,75
8,1.776,25015_56892,YES,94,93,78
8,1.776,25023_028146,YES,78,78,68
8,1.776,25027_022022,YES,33,33,40
8,1.776,25027_022022,YES,81,81,58
8,1.776,33003_15043,YES,85,86,77
8,1.776,33003_15358,YES,91,91,78
8,1.776,33003_15906,NO,57,57,55
8,1.776,33003_24228,YES,58,57,55
8,1.776,33003_24412,YES,58,57,55
8,1.776,33003_24489,YES,76,76,58
8,1.776,33005_14927,YES,85,85,74
8,1.776,33005_21224,YES,58,58,55
8,1.776,33005_21848,YES,78,79,52
8,1.776,33005_33853,YES,78,79,52
8,1.776,33005_33856,YES,58,58,55
8,1.776,33005_39294,NO,78,79,52
8,1.776,33005_39380,NO,55,55,19
8,1.776,33007_14632,NO,82,82,77
8,1.776,33013_16358,NO,77,78,52
8,1.776,33015_048084,YES,14,15,18
8,1.776,33017_05640,YES,78,72,55
8,1.776,33017_27140,YES,78,77,68
8,1.776,36019_08944,YES,56,57,55
8,1.776,36019_11155,NO,59,56,55
8,1.776,36027_021661,NO,83,82,58
8,1.776,36027_095196,NO,71,76,24
8,1.776,36031_24223,YES,80,89,52
8,1.776,36033_06842,NO,57,58,55
8,1.776,36041_12507,NO,39,45,19
8,1.776,36049_08877,YES,73,82,11
8,1.776,36091_60321,YES,33,33,40
8,1.776,36091_89683,NO,33,33,40
8,1.776,36103_082308,YES,100,100,60
8,1.776,36103_114186,YES,68,71,75
8,1.776,36103_143064,YES,57,63,75
8,1.776,36103_184741,NO,71,82,79
8,1.776,36103_574104,NO,81,81,75
8,1.776,36119_166198,NO,79,78,58
8,1.776,36119_194624,NO,77,77,68
8,1.776,44003_03845,NO,80,80,58
8,1.776,44005_02312,YES,100,100,67
8,1.776,44007_045184,NO,80,80,58
8,1.776,44007_045230,YES,34,34,40
8,1.776,44007_045401,YES,80,80,58
8,1.776,44007_053217,NO,84,84,11
8,1.776,44007_056925,YES,56,70,24
8,1.776,44007_058588,NO,52,73,24
8,1.776,44007_089586,YES,56,70,24
8,1.776,44009_22478,YES,79,79,68
8,1.776,44009_23044,NO,72,75,75
8,1.776,44009_24797,YES,33,33,40
8,1.776,44009_24920,YES,20,19,18
8,1.776,44009_25116,YES,20,19,18
8,1.776,44009_25541,NO,80,79,58
8,1.776,50003_09011,YES,92,91,78
8,1.776,50003_17465,NO,76,79,58
8,1.776,50017_09546,NO,87,90,78
8,1.776,50019_07648,YES,91,88,78
8,1.776,50025_02891,NO,58,58,55
8,1.776,50027_01580,NO,78,78,52
8,1.776,50027_17557,YES,81,81,75
8,1.776,50027_23125,YES,78,78,52
8,1.776,50027_34231,NO,78,78,52
9,1.998,09001_063913,YES,84,84,11
9,1.998,09001_067481,NO,78,78,68
9,1.998,09001_069393,YES,59,70,24
9,1.998,09001_069393,YES,60,65,71
9,1.998,09001_072109,YES,42,41,40
9,1.998,09001_072273,YES,81,80,58
9,1.998,09001_072276,NO,78,78,68
9,1.998,09001_123271,YES,78,78,68
9,1.998,09001_135442,NO,78,78,68
9,1.998,09001_137653,NO,42,41,40
9,1.998,09001_138217,YES,63,66,71
9,1.998,09001_138294,YES,42,41,40
9,1.998,09001_138299,YES,60,65,71
9,1.998,09001_138849,NO,78,78,68
9,1.998,09001_138939,YES,74,74,50
9,1.998,09001_139024,YES,78,78,68
9,1.998,09001_139085,YES,60,65,71
9,1.998,09001_139161,YES,78,78,68
9,1.998,09001_139170,YES,78,78,68
9,1.998,09001_139185,YES,63,66,71
9,1.998,09001_139247,YES,78,78,68
9,1.998,09001_139249,YES,81,80,58
9,1.998,09001_139253,YES,74,74,50
9,1.998,09001_139267,YES,84,84,11
9,1.998,09001_139277,YES,63,66,71
9,1.998,09001_139320,YES,42,41,40
9,1.998,09001_139378,YES,59,70,24
9,1.998,09001_152849,YES,60,65,71
9,1.998,09001_191375,YES,66,68,24
9,1.998,09001_191375,YES,83,82,58
9,1.998,09001_200433,NO,78,78,68
9,1.998,09001_200446,YES,78,78,68
9,1.998,09001_265577,NO,78,78,68
9,1.998,09001_267049,YES,59,70,24
9,1.998,09001_267337,YES,74,74,50
9,1.998,09001_267342,YES,81,80,58
9,1.998,09001_267467,YES,74,74,50
9,1.998,09001_267484,YES,74,74,50
9,1.998,09001_268689,NO,60,65,71
9,1.998,09005_02432,NO,83,82,58
9,1.998,09005_39187,NO,81,82,75
9,1.998,09005_40009,YES,58,58,55
9,1.998,09005_75443,NO,84,82,68
9,1.998,09005_77666,YES,84,82,68
9,1.998,09009_018833,NO,58,72,24
9,1.998,09011_025697,NO,36,34,40
9,1.998,09011_078906,YES,24,23,18
9,1.998,09011_083340,NO,78,78,68
9,1.998,09011_083461,NO,78,78,68
9,1.998,09011_092245,YES,79,78,58
9,1.998,09013_15058,NO,80,80,58
9,1.998,09013_30607,NO,80,80,58
9,1.998,09015_24992,NO,80,80,58
9,1.998,23005_044909,NO,39,56,24
9,1.998,23007_23519,NO,74,75,52
9,1.998,23017_18805,YES,58,57,55
9,1.998,23023_06144,YES,44,59,24
9,1.998,23023_17735,YES,73,73,52
9,1.998,23023_18116,NO,100,100,67
9,1.998,23025_00013,YES,88,86,24
9,1.998,23031_44708,YES,58,56,55
9,1.998,25003_02567,YES,78,79,52
9,1.998,25003_33826,NO,81,81,75
9,1.998,25003_62687,YES,82,79,68
9,1.998,25005_096215,NO,80,77,58
9,1.998,25007_01877,NO,73,66,79
9,1.998,25007_06810,YES,42,54,75
9,1.998,25007_07948,YES,68,67,79
9,1.998,25007_12621,YES,20,20,18
9,1.998,25007_15246,YES,54,47,31
9,1.998,25007_18114,YES,68,67,79
9,1.998,25015_11429,YES,58,58,55
9,1.998,25027_070681,YES,78,78,68
9,1.998,25027_070681,YES,81,81,58
9,1.998,25027_099295,NO,79,81,75
9,1.998,33001_10663,NO,85,85,74
9,1.998,33003_13085,YES,57,58,24
9,1.998,33003_13085,YES,58,59,24
9,1.998,33003_38893,YES,75,76,58
9,1.998,33003_43960,YES,17,19,40
9,1.998,33003_47611,NO,75,76,58
9,1.998,33003_47624,NO,75,76,58
9,1.998,33005_28203,YES,83,82,58
9,1.998,33009_38170,NO,57,57,55
9,1.998,33009_58410,NO,78,78,52
9,1.998,33011_126122,YES,100,95,60
9,1.998,33011_127468,YES,78,78,68
9,1.998,33013_16358,NO,31,32,40
9,1.998,33015_048122,YES,71,66,75
9,1.998,33017_07155,YES,77,78,68
9,1.998,33017_07208,YES,71,66,75
9,1.998,33017_08163,YES,76,76,58
9,1.998,36009_28315,YES,67,65,58
9,1.998,36019_08944,YES,81,83,66
9,1.998,36019_26237,NO,49,58,51
9,1.998,36027_016679,NO,58,77,68
9,1.998,36027_025000,YES,53,61,24
9,1.998,36027_025000,YES,69,70,24
9,1.998,36027_028218,NO,69,70,24
9,1.998,36031_24521,NO,100,56,55
9,1.998,36039_09705,NO,60,64,51
9,1.998,36049_12005,YES,49,59,51
9,1.998,36065_046554,NO,49,60,51
9,1.998,36079_36041,NO,60,62,71
9,1.998,36091_89683,NO,76,79,58
9,1.998,36103_003596,YES,78,87,79
9,1.998,36103_034051,NO,74,74,18
9,1.998,36103_102429,YES,90,89,58
9,1.998,36103_152542,NO,78,87,79
9,1.998,36103_254492,NO,45,45,40
9,1.998,36103_265635,NO,71,82,79
9,1.998,36111_50971,YES,55,59,51
9,1.998,36111_50973,YES,55,59,51
9,1.998,36111_50973,YES,76,76,75
9,1.998,36115_15017,YES,46,53,24
9,1.998,36119_016137,NO,63,74,24
9,1.998,36119_136224,YES,34,34,40
9,1.998,36119_184162,NO,58,61,71
9,1.998,36119_184615,NO,58,61,71
9,1.998,36119_193661,YES,81,80,58
9,1.998,44003_14133,YES,80,80,58
9,1.998,44007_045230,YES,81,80,58
9,1.998,44007_067037,YES,79,79,68
9,1.998,44007_103999,YES,84,84,11
9,1.998,44009_11323,YES,73,75,75
9,1.998,44009_16056,YES,70,73,75
9,1.998,44009_16058,YES,71,74,75
9,1.998,44009_16827,YES,86,86,75
9,1.998,44009_22474,YES,72,75,75
9,1.998,44009_22475,YES,79,79,68
9,1.998,44009_22479,YES,79,79,68
9,1.998,44009_24076,YES,79,79,68
9,1.998,50003_07819,YES,77,78,52
9,1.998,50003_09011,YES,76,79,58
9,1.998,50009_3286,YES,82,82,77
9,1.998,50021_28640,YES,85,86,74
9,1.998,50021_30834,YES,77,78,52
9,1.998,50027_00144,YES,83,84,74
9,1.998,50027_04824,YES,55,55,19
10,2.22,09001_055822,NO,61,63,71
10,2.22,09001_072109,YES,81,80,58
10,2.22,09001_107231,YES,60,63,71
10,2.22,09001_137572,NO,78,78,68
10,2.22,09001_137580,YES,59,70,24
10,2.22,09001_137653,NO,81,80,58
10,2.22,09001_138941,YES,63,66,71
10,2.22,09001_138954,YES,78,78,68
10,2.22,09001_138956,YES,60,65,71
10,2.22,09001_139143,YES,60,65,71
10,2.22,09001_139382,NO,84,84,11
10,2.22,09001_145228,YES,59,70,24
10,2.22,09001_152328,NO,79,78,58
10,2.22,09001_200350,NO,78,78,68
10,2.22,09001_266411,YES,84,84,11
10,2.22,09001_266946,YES,60,65,71
10,2.22,09001_266946,YES,81,80,58
10,2.22,09001_267028,YES,84,84,11
10,2.22,09001_267040,YES,78,78,68
10,2.22,09001_267042,YES,78,78,68
10,2.22,09001_267048,YES,78,78,68
10,2.22,09001_267073,YES,78,78,68
10,2.22,09001_267273,YES,81,80,58
10,2.22,09001_267350,YES,74,74,50
10,2.22,09001_267442,YES,60,65,71
10,2.22,09001_268543,NO,78,78,68
10,2.22,09001_268689,NO,78,78,68
10,2.22,09003_074160,NO,84,83,58
10,2.22,09005_20754,NO,63,63,24
10,2.22,09005_38966,NO,33,33,40
10,2.22,09005_40255,YES,33,33,40
10,2.22,09005_75401,YES,58,58,55
10,2.22,09005_75401,YES,81,82,75
10,2.22,09005_75409,YES,84,83,58
10,2.22,09005_75443,NO,84,83,58
10,2.22,09005_75559,NO,33,34,40
10,2.22,09005_77665,YES,84,82,68
10,2.22,09005_77666,YES,74,72,24
10,2.22,09005_84981,YES,92,92,78
10,2.22,09007_18430,YES,80,79,58
10,2.22,09007_31336,YES,80,79,58
10,2.22,09007_42629,NO,60,70,24
10,2.22,09009_023427,YES,78,78,68
10,2.22,09011_026070,YES,78,78,68
10,2.22,09011_040834,YES,78,78,68
10,2.22,09011_077024,YES,64,70,75
10,2.22,09011_078879,YES,80,79,58
10,2.22,09011_096741,NO,80,80,58
10,2.22,09013_14552,NO,48,54,24
10,2.22,09015_00353,NO,56,55,24
10,2.22,09015_04410,NO,84,84,11
10,2.22,09015_27780,NO,78,78,68
10,2.22,23005_007588,NO,77,78,68
10,2.22,23005_044909,NO,72,73,52
10,2.22,23017_09796,YES,37,47,51
10,2.22,23017_16014,YES,67,70,52
10,2.22,23017_34944,NO,57,56,55
10,2.22,23023_05812,YES,99,98,85
10,2.22,23023_17994,YES,100,89,54
10,2.22,23023_18310,YES,38,58,24
10,2.22,23025_00013,YES,40,42,51
10,2.22,23025_02998,YES,71,66,19
10,2.22,23031_62402,NO,67,70,52
10,2.22,23031_83244,YES,100,88,54
10,2.22,25003_26153,YES,33,33,40
10,2.22,25003_69952,YES,84,84,11
10,2.22,25007_05055,YES,42,54,75
10,2.22,25007_07386,YES,42,54,75
10,2.22,25007_07386,YES,100,100,67
10,2.22,25007_14819,YES,45,63,75
10,2.22,25009_214168,NO,81,79,58
10,2.22,25011_06452,YES,78,78,68
10,2.22,25011_09232,NO,78,79,52
10,2.22,25027_162848,NO,34,34,40
10,2.22,25027_162848,NO,61,69,24
10,2.22,33003_01808,NO,67,70,52
10,2.22,33003_03303,YES,75,76,58
10,2.22,33003_04246,YES,91,91,78
10,2.22,33003_04246,YES,100,100,78
10,2.22,33003_06361,NO,71,73,52
10,2.22,33003_17508,NO,81,81,66
10,2.22,33003_38732,YES,67,70,52
10,2.22,33003_38892,YES,75,76,58
10,2.22,33005_14814,YES,58,58,55
10,2.22,33009_36484,YES,83,83,74
10,2.22,33009_58410,NO,100,89,54
10,2.22,33013_15488,NO,58,57,55
10,2.22,33013_16358,NO,81,81,75
10,2.22,33013_31546,NO,19,20,18
10,2.22,33015_081649,NO,74,70,55
10,2.22,33017_07208,YES,61,57,55
10,2.22,33017_30584,NO,14,15,18
10,2.22,33017_30993,YES,76,76,58
10,2.22,36003_05691,NO,55,56,49
10,2.22,36019_11155,NO,75,82,74
10,2.22,36027_082229,YES,79,79,71
10,2.22,36027_095196,NO,83,82,58
10,2.22,36031_24266,YES,100,56,55
10,2.22,36041_12507,NO,79,83,74
10,2.22,36065_046554,NO,67,72,51
10,2.22,36079_36033,NO,73,74,68
10,2.22,36115_14978,YES,46,53,24
10,2.22,36115_15017,YES,82,83,50
10,2.22,36119_192968,NO,77,77,68
10,2.22,36119_194610,NO,81,80,58
10,2.22,44007_045178,NO,81,80,58
10,2.22,44007_066807,YES,79,79,68
10,2.22,44007_089344,NO,79,79,68
10,2.22,44007_097443,YES,52,73,24
10,2.22,44007_097560,NO,79,79,68
10,2.22,44009_15115,YES,33,33,40
10,2.22,44009_16926,YES,86,86,75
10,2.22,44009_17008,YES,86,86,75
10,2.22,44009_20615,YES,33,33,40
10,2.22,44009_23678,YES,20,19,18
10,2.22,44009_24225,YES,70,75,75
10,2.22,44009_25595,NO,86,86,75
10,2.22,50001_05211,YES,75,75,52
10,2.22,50003_08098,YES,58,58,55
10,2.22,50017_09546,NO,57,58,55
10,2.22,50021_19923,YES,85,86,74
10,2.22,50021_28598,YES,46,53,24
10,2.22,50021_28646,YES,77,78,52
10,2.22,50021_30109,YES,46,53,24
10,2.22,50025_02891,NO,78,79,52
10,2.22,50027_16522,NO,78,78,52
11,2.442,09001_064608,NO,57,60,71
11,2.442,09001_064608,NO,78,78,68
11,2.442,09001_067065,YES,42,41,40
11,2.442,09001_067709,YES,42,41,40
11,2.442,09001_072281,YES,81,80,58
11,2.442,09001_136894,NO,78,78,68
11,2.442,09001_137574,YES,60,65,71
11,2.442,09001_137605,NO,78,78,68
11,2.442,09001_137803,NO,78,78,68
11,2.442,09001_138937,YES,78,78,68
11,2.442,09001_138941,YES,74,74,50
11,2.442,09001_139087,YES,78,78,68
11,2.442,09001_139150,YES,42,41,40
11,2.442,09001_139163,YES,63,66,71
11,2.442,09001_139164,YES,78,78,68
11,2.442,09001_139255,YES,81,80,58
11,2.442,09001_139357,YES,84,84,11
11,2.442,09001_139378,YES,81,80,58
11,2.442,09001_152837,YES,60,65,71
11,2.442,09001_200105,YES,78,78,68
11,2.442,09001_265516,NO,78,78,68
11,2.442,09001_265590,YES,81,80,58
11,2.442,09001_265611,NO,78,78,68
11,2.442,09001_267014,YES,81,80,58
11,2.442,09001_267305,YES,60,65,71
11,2.442,09001_268402,NO,78,78,68
11,2.442,09003_245150,NO,100,100,60
11,2.442,09005_20254,YES,78,78,68
11,2.442,09005_39187,NO,100,100,60
11,2.442,09005_69288,NO,33,33,40
11,2.442,09005_75426,YES,78,79,52
11,2.442,09009_046218,NO,78,78,68
11,2.442,09011_025630,NO,80,79,58
11,2.442,09011_026891,YES,80,79,58
11,2.442,09011_047462,NO,33,34,40
11,2.442,09013_09803,NO,80,80,58
11,2.442,09015_26964,NO,53,56,24
11,2.442,23011_43104,NO,75,75,58
11,2.442,23017_18805,YES,67,70,52
11,2.442,23017_36258,YES,17,19,40
11,2.442,23023_06116,YES,44,59,24
11,2.442,23023_18319,YES,100,100,67
11,2.442,23025_00013,YES,76,79,52
11,2.442,23031_08933,NO,81,82,74
11,2.442,23031_92404,YES,81,82,74
11,2.442,25003_21583,YES,33,33,40
11,2.442,25003_21583,YES,100,100,60
11,2.442,25003_51558,YES,81,81,75
11,2.442,25007_10603,YES,45,63,75
11,2.442,25011_04104,YES,49,66,24
11,2.442,25011_20590,YES,70,81,24
11,2.442,25013_050090,NO,55,55,19
11,2.442,25023_137601,NO,80,86,79
11,2.442,33001_21921,NO,58,57,55
11,2.442,33003_04246,YES,57,58,24
11,2.442,33003_15368,YES,81,81,77
11,2.442,33003_21243,YES,55,55,19
11,2.442,33003_24489,YES,58,57,55
11,2.442,33003_40894,YES,59,65,24
11,2.442,33005_21270,YES,77,78,52
11,2.442,33005_33530,NO,79,79,68
11,2.442,33005_39380,NO,78,78,68
11,2.442,33007_14632,NO,89,91,78
11,2.442,33009_36017,NO,71,72,52
11,2.442,33011_125972,YES,77,77,58
11,2.442,33015_000147,NO,77,77,58
11,2.442,33015_048140,YES,99,88,54
11,2.442,36011_13459,YES,73,72,58
11,2.442,36019_09341,YES,91,90,90
11,2.442,36023_01440,NO,76,77,75
11,2.442,36027_023771,YES,53,54,71
11,2.442,36027_025181,YES,58,77,58
11,2.442,36031_24242,YES,75,77,68
11,2.442,36079_36033,NO,56,71,24
11,2.442,36091_09973,YES,69,73,24
11,2.442,36091_60321,YES,74,75,68
11,2.442,36091_61591,YES,73,76,50
11,2.442,36103_034051,NO,100,100,67
11,2.442,36103_079342,YES,90,89,58
11,2.442,36103_082308,YES,99,99,11
11,2.442,36109_06521,YES,76,77,57
11,2.442,36119_128286,NO,58,61,71
11,2.442,36119_184615,NO,79,78,58
11,2.442,36119_194473,NO,64,66,71
11,2.442,36119_234934,YES,34,34,40
11,2.442,44005_02312,YES,75,68,86
11,2.442,44007_045218,YES,79,79,68
11,2.442,44007_046505,YES,79,79,68
11,2.442,44007_058588,NO,80,80,58
11,2.442,44007_097782,NO,79,79,68
11,2.442,44009_16056,YES,33,33,40
11,2.442,44009_23586,YES,86,86,75
11,2.442,44009_25541,NO,33,33,40
11,2.442,44009_44739,NO,79,79,68
11,2.442,50001_02466,YES,63,55,19
11,2.442,50001_05211,YES,77,77,50
11,2.442,50003_17465,NO,58,58,55
11,2.442,50017_13375,YES,87,90,78
11,2.442,50017_13382,YES,57,57,55
11,2.442,50027_11319,NO,78,79,68
12,2.664,09001_061309,NO,81,80,58
12,2.664,09001_067709,YES,81,80,58
12,2.664,09001_137550,NO,63,66,71
12,2.664,09001_137580,YES,78,78,68
12,2.664,09001_138285,NO,63,66,71
12,2.664,09001_138859,YES,78,78,68
12,2.664,09001_138908,NO,78,78,68
12,2.664,09001_139417,YES,81,80,58
12,2.664,09001_267028,YES,42,41,40
12,2.664,09001_267044,YES,60,65,71
12,2.664,09001_267044,YES,81,80,58
12,2.664,09001_267049,YES,74,74,50
12,2.664,09001_267123,NO,78,78,68
12,2.664,09001_267333,YES,60,65,71
12,2.664,09001_267370,YES,81,80,58
12,2.664,09001_267442,YES,81,80,58
12,2.664,09001_267876,YES,78,78,68
12,2.664,09003_074160,NO,84,83,11
12,2.664,09005_75778,NO,33,34,40
12,2.664,09007_04435,YES,80,79,58
12,2.664,09007_08600,YES,80,79,58
12,2.664,09007_18344,NO,100,100,60
12,2.664,09009_001194,NO,78,78,68
12,2.664,09009_044697,NO,80,79,58
12,2.664,09011_000091,NO,100,99,60
12,2.664,09011_025904,YES,100,99,60
12,2.664,09011_026076,NO,36,34,40
12,2.664,09011_040834,YES,80,80,58
12,2.664,09011_042239,NO,33,33,40
12,2.664,23005_036907,NO,57,56,55
12,2.664,23005_036907,NO,83,84,74
12,2.664,23011_43104,NO,48,66,24
12,2.664,23011_43104,NO,89,87,78
12,2.664,23017_09611,NO,68,72,52
12,2.664,23017_16014,YES,100,88,54
12,2.664,23017_20713,NO,83,82,74
12,2.664,23023_18319,YES,38,58,24
12,2.664,23031_30554,YES,68,67,75
12,2.664,23031_62624,NO,77,78,68
12,2.664,23031_96028,YES,67,70,52
12,2.664,23031_98099,YES,78,78,68
12,2.664,25003_07715,NO,58,58,55
12,2.664,25003_16571,YES,33,33,40
12,2.664,25003_16571,YES,80,79,68
12,2.664,25003_25746,YES,58,58,55
12,2.664,25003_39345,YES,84,87,24
12,2.664,25003_51982,YES,33,33,40
12,2.664,25003_67458,NO,81,81,75
12,2.664,25007_02445,YES,54,56,31
12,2.664,25007_03089,YES,54,56,31
12,2.664,25007_16143,YES,20,20,18
12,2.664,25007_20364,NO,54,56,31
12,2.664,25011_37343,YES,83,82,58
12,2.664,25013_043552,NO,58,58,55
12,2.664,25013_050090,NO,86,91,24
12,2.664,25013_131296,NO,63,63,24
12,2.664,25015_14675,YES,58,58,55
